property_id,property_type,price,location,city,province_name,latitude,longitude,baths,purpose,bedrooms,date_added,Total_Area
4536854,House,1200000000,Gulberg,Lahore,Punjab,31.519435,74.345548,0,For Sale,0,4/4/2019,43560
4557799,House,380000000,Gulberg,Lahore,Punjab,31.510471,74.350526,0,For Sale,0,5/3/2019,10890
4560911,Flat,3200000,Mozang,Lahore,Punjab,31.54913521,74.31511688,2,For Sale,2,7/3/2019,816.7529999999999
4570988,House,59800000,DHA Defence,Lahore,Punjab,31.462493,74.409342,7,For Sale,6,5/3/2019,5445
4677101,House,66000000,DHA Defence,Lahore,Punjab,31.469155,74.470553,6,For Sale,6,6/25/2019,10890
4747413,House,360000000,Gulberg,Lahore,Punjab,31.53842,74.352357,7,For Sale,5,6/30/2019,54450
3962195,House,8500000,Abdullahpur,Faisalabad,Punjab,31.423683,73.10636,3,For Sale,4,3/19/2019,1361.255
3631228,Flat,10500000,Askari 7,Rawalpindi,Punjab,33.56103,73.062276,4,For Sale,3,6/28/2019,2722.51
3648990,House,25000000,Askari 10,Rawalpindi,Punjab,33.586989,73.077743,4,For Sale,5,6/4/2019,2722.51
3944968,House,45000000,Dhok Kashmirian,Rawalpindi,Punjab,33.643,73.08328,6,For Sale,6,7/5/2019,31853.367
4017728,Flat,16000000,Askari 7,Rawalpindi,Punjab,33.56103,73.062276,0,For Sale,3,6/4/2019,2722.51
4017925,Flat,11500000,Askari 4,Rawalpindi,Punjab,33.584397,73.079805,4,For Sale,3,6/4/2019,2722.51
4017933,Flat,11500000,Askari 1,Rawalpindi,Punjab,33.581306,73.087962,0,For Sale,3,6/4/2019,2722.51
4018101,Flat,9800000,Askari 3,Rawalpindi,Punjab,33.5874,73.081523,4,For Sale,3,6/4/2019,2722.51
4018105,Flat,9800000,Askari 2,Rawalpindi,Punjab,33.585054,73.083517,4,For Sale,3,6/4/2019,2722.51
4047643,Flat,3000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.521423,73.109236,1,For Sale,1,7/16/2019,4083.765
4125085,House,21000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,6,For Sale,5,7/3/2019,2722.51
4153362,House,35000000,Gulraiz Housing Scheme,Rawalpindi,Punjab,33.5628,73.107144,10,For Sale,10,4/5/2019,5445
4398714,House,22500000,Askari 7,Rawalpindi,Punjab,33.56103,73.062276,4,For Sale,3,6/13/2019,2722.51
4676653,House,25000000,Westridge,Rawalpindi,Punjab,33.607829,73.021817,4,For Sale,3,6/13/2019,2994.7609999999995
4708049,House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,6,For Sale,5,7/3/2019,2722.51
4709390,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408,73.115473,7,For Sale,6,8/8/2018,5445
4711877,House,38000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,6,For Sale,5,7/3/2019,5445
4721544,Flat,10000000,Askari 1,Rawalpindi,Punjab,33.581306,73.087962,3,For Sale,3,11/6/2018,29130.857
4784013,House,22500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408,73.115473,6,For Sale,5,7/3/2019,2722.51
4784194,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,7,For Sale,6,12/6/2018,5445
4880028,House,42000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,7,For Sale,6,8/8/2018,5445
3669806,Flat,30500000,DHA Defence,Karachi,Sindh,24.752502,67.074019,1,For Sale,1,6/20/2019,14973.804999999998
3672356,House,100000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.899672,67.094536,9,For Sale,9,2/17/2019,26136.096
3968998,House,105000000,Navy Housing Scheme Karsaz,Karachi,Sindh,24.893299,67.103462,6,For Sale,6,6/7/2019,3811.514
4001761,Flat,25000000,Jamshed Town,Karachi,Sindh,24.880013,67.057285,0,For Sale,3,3/10/2019,2178.008
4016615,House,75000000,Malir,Karachi,Sindh,24.956491,67.219341,0,For Sale,5,6/20/2019,5445
4154431,House,250000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.90628,67.086254,6,For Sale,4,2/17/2019,16335
4154441,House,55000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.910435,67.090523,3,For Sale,5,2/17/2019,36481.634
4217073,Flat,6000000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,2,For Sale,0,6/14/2019,11434.542
4241223,Flat,6200000,Bahria Town Karachi,Karachi,Sindh,24.894076,67.027715,0,For Sale,2,6/14/2019,11434.542
4246235,House,95000000,Cantt,Karachi,Sindh,24.959894,67.188631,6,For Sale,7,7/4/2019,59895
4263606,House,20000000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Sale,3,4/6/2019,2178.008
4348668,House,14500000,Bahria Town Karachi,Karachi,Sindh,25.00574,67.316385,5,For Sale,5,6/5/2019,3811.514
4384056,Flat,22500000,DHA Defence,Karachi,Sindh,24.791955,67.065082,3,For Sale,3,7/4/2019,2178.008
4405633,House,45000000,Gulistan-e-Jauhar,Karachi,Sindh,24.920687,67.116428,4,For Sale,4,7/1/2019,28858.606
4458130,House,21000000,Bahria Town Karachi,Karachi,Sindh,25.005301,67.30881,3,For Sale,3,6/5/2019,2178.008
4474118,Flat,8500000,Jinnah Avenue,Karachi,Sindh,24.94093154,67.16148219,3,For Sale,3,3/18/2019,2178.008
4504004,House,85000000,Cantt,Karachi,Sindh,24.959894,67.188631,6,For Sale,6,6/14/2019,59895
4504386,Flat,25000000,DHA Defence,Karachi,Sindh,24.784203,67.08488,3,For Sale,3,5/6/2019,2178.008
4612884,Flat,3760000,PAF Housing Scheme,Karachi,Sindh,24.953678,67.18116,2,For Sale,2,10/20/2018,14157.052
4617764,Flat,30000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.903565,67.081525,2,For Sale,3,2/17/2019,18240.817
4777513,House,72500000,North Nazimabad,Karachi,Sindh,24.941744,67.053638,8,For Sale,8,7/3/2019,4900.518
4787556,House,77500000,Cantt,Karachi,Sindh,24.959894,67.188631,9,For Sale,8,6/14/2019,59895
4805348,House,120000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.882174,67.067306,7,For Sale,6,2/4/2019,4356.016
4832995,House,120000000,DHA Defence,Karachi,Sindh,24.805045,67.064323,3,For Sale,4,6/30/2019,30492.112
4931494,Flat,5000000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Sale,2,6/27/2019,1089.004
4931495,Flat,3600000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,1,For Sale,1,6/27/2019,8439.780999999999
4931496,Flat,4800000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Sale,2,7/3/2019,1089.004
4931497,House,14000000,G-13,Islamabad,Islamabad Capital,33.6468948,72.95950011,5,For Sale,5,5/5/2019,1089.004
4962614,House,14500000,Ghauri Town,Islamabad,Islamabad Capital,33.619335,73.12531,5,For Sale,4,1/4/2019,1905.757
4965937,House,19000000,G-11,Islamabad,Islamabad Capital,33.663818,72.99526,5,For Sale,5,6/29/2019,15246.056
4985797,House,850000000,F-6,Islamabad,Islamabad Capital,33.735118,73.077486,10,For Sale,9,6/30/2019,261360
5001565,Flat,5000000,E-11,Islamabad,Islamabad Capital,33.698244,72.984238,0,For Sale,0,6/27/2019,10345.538
5075456,House,6500000,DHA Defence,Islamabad,Islamabad Capital,33.492591,73.301339,3,For Sale,3,7/1/2019,2178.008
5075469,House,18500000,DHA Defence,Islamabad,Islamabad Capital,33.508481,73.091826,4,For Sale,3,7/1/2019,2722.51
5092270,House,4200000,DHA Defence,Islamabad,Islamabad Capital,33.495884,73.24532,0,For Sale,2,2/4/2019,1361.255
5157443,House,15500000,PWD Housing Scheme,Islamabad,Islamabad Capital,33.570792,73.145256,5,For Sale,5,8/8/2018,2722.51
5164651,Flat,7000000,G-11,Islamabad,Islamabad Capital,33.667854,73.003843,1,For Sale,2,7/17/2019,1089.004
5184682,House,105000000,F-11,Islamabad,Islamabad Capital,33.680925,72.997971,10,For Sale,7,5/5/2019,5445
5231804,Penthouse,130000000,F-10,Islamabad,Islamabad Capital,33.691065,73.016382,6,For Sale,3,5/5/2019,92565
5359816,Flat,27900000,Jinnah Avenue,Islamabad,Islamabad Capital,33.709454,73.055434,2,For Sale,2,6/27/2019,18785.319
5360448,Flat,18400000,Jinnah Avenue,Islamabad,Islamabad Capital,33.709454,73.055434,1,For Sale,1,6/27/2019,11706.793
5365660,Flat,27100000,Jinnah Avenue,Islamabad,Islamabad Capital,33.709454,73.055434,2,For Sale,2,6/27/2019,17968.566
5505069,House,31000000,G-13,Islamabad,Islamabad Capital,33.649315,72.968395,10,For Sale,8,2/4/2019,2722.51
5663594,Flat,9900000,E-11,Islamabad,Islamabad Capital,33.698244,72.984238,3,For Sale,3,6/27/2019,20691.076
5794603,House,10500000,Kuri Road,Islamabad,Islamabad Capital,33.678171,73.162161,4,For Sale,3,3/6/2019,2178.008
5835207,House,14500000,G-11,Islamabad,Islamabad Capital,33.67164,72.991655,3,For Sale,4,6/19/2019,11979.043999999998
5930859,House,83000000,F-11,Islamabad,Islamabad Capital,33.679211,72.988787,6,For Sale,6,4/5/2019,5445
5958535,Flat,4800000,Bahria Town,Islamabad,Islamabad Capital,33.692638,73.218813,1,For Sale,1,6/19/2019,7895.278999999999
5974338,House,13000000,Pakistan Town,Islamabad,Islamabad Capital,33.575405,73.143325,4,For Sale,4,5/5/2019,3267.012
6020857,Flat,12500000,Gulberg,Islamabad,Islamabad Capital,33.61018754,73.18183064,2,For Sale,2,3/6/2019,18785.319
6132587,Flat,48000000,Diplomatic Enclave,Islamabad,Islamabad Capital,33.728873,73.119628,2,For Sale,3,2/4/2019,30219.861
6155378,House,9000000,Chatha Bakhtawar,Islamabad,Islamabad Capital,33.66647,73.153934,4,For Sale,4,5/5/2019,1361.255
6211219,House,65000000,G-11,Islamabad,Islamabad Capital,33.667854,73.003843,6,For Sale,6,6/29/2019,5445
6265851,Flat,5656000,Bahria Town,Islamabad,Islamabad Capital,33.68411261,73.24302793,2,For Sale,2,7/15/2019,9801.036
6271232,Flat,5800000,E-11,Islamabad,Islamabad Capital,33.698137,72.978215,2,For Sale,2,4/5/2019,11162.291
6282072,House,90000000,E-11,Islamabad,Islamabad Capital,33.704599,72.978702,9,For Sale,9,7/3/2019,5445
6282095,House,80000000,F-10,Islamabad,Islamabad Capital,33.691781,73.000288,6,For Sale,6,7/3/2019,5445
6282155,House,85000000,F-10,Islamabad,Islamabad Capital,33.691781,73.000288,6,For Sale,6,7/3/2019,5445
6282236,House,85000000,F-11,Islamabad,Islamabad Capital,33.679211,72.988787,6,For Sale,6,7/3/2019,5445
6282364,Flat,42000000,F-11,Islamabad,Islamabad Capital,33.684782,72.986383,4,For Sale,4,6/13/2019,44649.164
6284439,House,105000000,F-7,Islamabad,Islamabad Capital,33.71776735,73.06136191,5,For Sale,4,7/1/2019,70785
4907568,House,160000000,Upper Mall,Lahore,Punjab,31.542114,74.355898,6,For Sale,5,1/18/2019,5445
4940629,House,8000000,Model Town,Lahore,Punjab,31.47388388,74.32908019,3,For Sale,2,7/3/2019,816.7529999999999
4951451,House,480000000,Gulberg,Lahore,Punjab,31.522361,74.347172,0,For Sale,0,5/3/2019,21780
5019310,Flat,22500000,Garden Town,Lahore,Punjab,31.5078,74.318733,0,For Sale,0,4/3/2019,1905.757
5028601,House,17000000,Sultan Pura,Lahore,Punjab,31.581615,74.341853,4,For Sale,5,1/4/2019,1905.757
5042102,House,59500000,DHA Defence,Lahore,Punjab,31.462493,74.409342,6,For Sale,5,6/18/2019,5445
5042734,House,39500000,DHA Defence,Lahore,Punjab,31.471571,74.445906,7,For Sale,5,2/3/2019,5445
5122106,House,16500000,Gulberg,Lahore,Punjab,31.525956,74.342206,4,For Sale,4,2/3/2019,1361.255
5174345,Flat,13000000,Askari,Lahore,Punjab,31.544308,74.383832,3,For Sale,3,6/18/2019,27497.351
5207423,House,60000000,Sabzazar Scheme,Lahore,Punjab,31.521557,74.261012,0,For Sale,0,12/5/2018,5445
5222437,House,175000000,Garden Town,Lahore,Punjab,31.5078,74.318733,0,For Sale,0,5/3/2019,239580
5248798,House,110000000,DHA Defence,Lahore,Punjab,31.462493,74.409342,6,For Sale,6,2/3/2019,10890
5254741,House,47000000,DHA Defence,Lahore,Punjab,31.466007,74.448338,6,For Sale,5,6/25/2019,5445
5270691,House,54000000,Gulberg,Lahore,Punjab,31.495909,74.350569,6,For Sale,5,6/4/2019,5445
5270708,House,53500000,Gulberg,Lahore,Punjab,31.495909,74.350569,6,For Sale,5,6/4/2019,5445
5270731,House,34500000,Gulberg,Lahore,Punjab,31.495909,74.350569,5,For Sale,4,6/2/2019,3811.514
5271225,House,57500000,DHA Defence,Lahore,Punjab,31.462493,74.409342,7,For Sale,6,4/3/2019,5445
5292644,House,45000000,Cantt,Lahore,Punjab,31.5288,74.39312,4,For Sale,3,6/18/2019,4083.765
5293822,House,45000000,Bahria Town,Lahore,Punjab,31.388758,74.185073,4,For Sale,5,6/2/2019,92565
5299655,House,30000000,T & T Aabpara Housing Society,Lahore,Punjab,31.413758,74.239726,6,For Sale,5,6/19/2019,5445
5310719,House,42000000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,2/3/2019,5445
5322505,House,42800000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,6/29/2019,5445
5323034,House,46000000,DHA Defence,Lahore,Punjab,31.467105,74.459581,6,For Sale,5,3/5/2019,5445
5340712,House,4500000,Al Faisal Town,Lahore,Punjab,31.550672,74.403963,3,For Sale,3,6/18/2019,544.502
5378066,House,21000000,Allama Iqbal Town,Lahore,Punjab,31.504068,74.277177,7,For Sale,7,6/18/2019,2722.51
5404521,House,67500000,DHA Defence,Lahore,Punjab,31.469155,74.470553,8,For Sale,7,6/18/2019,10890
5415337,House,57500000,DHA Defence,Lahore,Punjab,31.46835,74.401603,6,For Sale,5,6/18/2019,5445
5415958,House,59000000,DHA Defence,Lahore,Punjab,31.458686,74.406624,6,For Sale,5,6/25/2019,5445
5463432,House,13500000,T & T Aabpara Housing Society,Lahore,Punjab,31.413355,74.239926,5,For Sale,5,5/4/2019,2722.51
5481174,Flat,7000000,Askari,Lahore,Punjab,31.46278146,74.43301141,2,For Sale,2,7/1/2019,1633.506
5499394,House,9000000,Gulshan-e-Ravi,Lahore,Punjab,31.551184,74.284058,4,For Sale,3,7/17/2019,816.7529999999999
5518699,House,45000000,DHA Defence,Lahore,Punjab,31.462493,74.409342,8,For Sale,6,6/2/2019,5445
5553948,Flat,5100000,Bahria Town,Lahore,Punjab,31.374414,74.177749,1,For Sale,1,4/3/2019,544.502
5614095,House,12500000,Bahria Town,Lahore,Punjab,31.387824,74.193242,3,For Sale,3,4/4/2019,2178.008
5614355,House,12500000,Canal Garden,Lahore,Punjab,31.394711,74.177392,3,For Sale,2,7/1/2019,2722.51
5619391,House,30000000,Muslim Nagar Housing Scheme,Lahore,Punjab,31.351625,74.229898,5,For Sale,5,4/4/2019,65340
5636675,House,90000000,Johar Town,Lahore,Punjab,31.462347,74.293642,0,For Sale,0,5/3/2019,27225
5640209,House,15500000,Tricon Village,Lahore,Punjab,31.409619,74.166126,5,For Sale,3,4/4/2019,2722.51
5645625,House,17600000,Bahria Town,Lahore,Punjab,31.374195,74.191482,6,For Sale,5,6/18/2019,2722.51
5665336,House,65000000,Cantt,Lahore,Punjab,31.5288,74.39312,5,For Sale,4,6/18/2019,5445
5665658,House,80000000,Cavalry Ground,Lahore,Punjab,31.500556,74.367728,6,For Sale,5,6/18/2019,10890
5665897,House,13700000,Al Faisal Town,Lahore,Punjab,31.550672,74.403963,6,For Sale,5,6/18/2019,3539.263
5687571,House,52500000,Gulberg,Lahore,Punjab,31.495909,74.350569,5,For Sale,5,6/25/2019,5445
5727921,House,34000000,PCSIR Housing Scheme,Lahore,Punjab,31.452023,74.26255,5,For Sale,5,5/3/2019,5445
5728159,House,75000000,Model Town,Lahore,Punjab,31.478379,74.319921,0,For Sale,0,5/3/2019,81675
5728211,House,37500000,EME Society,Lahore,Punjab,31.438916,74.211559,0,For Sale,0,12/5/2018,2722.51
5740522,House,102500000,DHA Defence,Lahore,Punjab,31.478745,74.407969,8,For Sale,7,2/3/2019,10890
5777997,House,11500000,Pak Arab Housing Society,Lahore,Punjab,31.426924,74.342333,4,For Sale,3,5/3/2019,1361.255
5806903,House,42500000,DHA Defence,Lahore,Punjab,31.471571,74.445906,6,For Sale,5,6/2/2019,5445
5822422,House,200000000,Green Fort,Lahore,Punjab,31.435401,74.195094,10,For Sale,10,4/4/2019,21780
5829987,House,11000000,Wapda Town,Lahore,Punjab,31.434522,74.266148,0,For Sale,0,2/3/2019,1361.255
5842740,House,10000000,Pak Arab Housing Society,Lahore,Punjab,31.432105,74.349117,2,For Sale,2,5/3/2019,1361.255
5842741,House,11500000,Pak Arab Housing Society,Lahore,Punjab,31.433607,74.344912,4,For Sale,3,5/3/2019,1361.255
5852748,House,190000000,Model Town,Lahore,Punjab,31.486504,74.316745,0,For Sale,0,5/3/2019,21780
5897260,House,18800000,State Life Housing Society,Lahore,Punjab,31.446824,74.404736,5,For Sale,4,6/25/2019,2722.51
5908129,House,11000000,Bahria Town,Lahore,Punjab,31.3878231,74.19324493,3,For Sale,3,11/5/2018,1361.255
5912592,House,56000000,Allama Iqbal Town,Lahore,Punjab,31.506483,74.286017,5,For Sale,5,4/3/2019,5445
5939484,House,23600000,DHA Defence,Lahore,Punjab,31.462493,74.409342,6,For Sale,4,7/3/2019,2722.51
5955760,House,37000000,Askari,Lahore,Punjab,31.533849,74.409633,0,For Sale,4,7/3/2019,4628.267
5955761,House,38000000,Askari,Lahore,Punjab,31.533849,74.409633,0,For Sale,4,7/3/2019,4628.267
6025903,House,50000000,Wahdat Road,Lahore,Punjab,31.506008,74.293156,0,For Sale,0,4/3/2019,5445
6049972,House,10900000,DHA 11 Rahbar,Lahore,Punjab,31.390645,74.252887,4,For Sale,4,7/3/2019,1361.255
6063561,House,5600000,Shershah Colony - Raiwind Road,Lahore,Punjab,31.410095,74.222553,4,For Sale,3,6/4/2019,816.7529999999999
6216551,House,33000000,DHA Defence,Lahore,Punjab,31.462493,74.409342,5,For Sale,4,7/2/2019,2722.51
6231549,House,29500000,DHA Defence,Lahore,Punjab,31.462493,74.409342,5,For Sale,4,7/2/2019,2722.51
6249558,House,75000000,Cantt,Lahore,Punjab,31.5288,74.39312,6,For Sale,5,6/18/2019,76230
6255874,House,7900000,Jaranwala Road,Lahore,Punjab,31.6064955,74.23177332,4,For Sale,3,7/3/2019,2722.51
6273458,House,45000000,DHA Defence,Lahore,Punjab,31.487455,74.468894,6,For Sale,5,7/3/2019,5445
5000283,House,8900000,Muslim Town,Faisalabad,Punjab,31.461541,73.086584,5,For Sale,4,11/19/2018,1361.255
6101823,House,12500000,Wapda City,Faisalabad,Punjab,31.510947,73.220086,5,For Sale,4,7/3/2019,2722.51
6265584,House,4500000,Abdullahpur,Faisalabad,Punjab,31.423683,73.10636,3,For Sale,3,4/18/2019,816.7529999999999
4975101,House,40000000,Lalazar,Rawalpindi,Punjab,33.566573,73.056579,8,For Sale,8,2/4/2019,10890
5232518,House,17500000,Askari 11,Rawalpindi,Punjab,33.598893,73.026845,6,For Sale,4,4/5/2019,2722.51
5341097,House,23500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,6,For Sale,5,9/7/2018,2994.7609999999995
5365656,Flat,11500000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,For Sale,3,7/1/2019,2722.51
5395928,House,13000000,Adiala Road,Rawalpindi,Punjab,33.550869,73.056182,4,For Sale,4,2/4/2019,5445
5464825,House,10500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.501131,73.111915,3,For Sale,3,7/1/2019,2178.008
5773641,House,38000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,6,For Sale,5,7/3/2019,5445
5949733,House,32500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.499892,73.05831,8,For Sale,6,1/17/2019,5445
5949755,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.497172,73.080883,8,For Sale,7,1/17/2019,5445
5973097,House,26500000,Satellite Town,Rawalpindi,Punjab,33.63613,73.06856,7,For Sale,7,7/1/2019,1905.757
6024787,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,8,For Sale,6,5/5/2019,5445
6062641,House,43000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,8,For Sale,6,2/4/2019,5445
6071935,House,41000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408,73.115473,8,For Sale,7,7/5/2019,5445
6073476,Flat,11000000,Askari 14,Rawalpindi,Punjab,33.543004,73.067576,4,For Sale,3,7/2/2019,2722.51
6091051,House,51500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.55892,73.118649,8,For Sale,6,6/30/2019,5445
6091449,House,47000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.549693,73.130536,7,For Sale,5,7/3/2019,5445
6092244,House,42500000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.555451,73.138218,8,For Sale,7,6/13/2019,5445
6094363,House,13000000,Al-Noor Colony,Rawalpindi,Punjab,33.628011,73.10756,5,For Sale,5,6/13/2019,1905.757
6284063,House,40000000,Bahria Town Rawalpindi,Rawalpindi,Punjab,33.550408,73.115473,7,For Sale,6,7/3/2019,5445
4936563,Flat,75000000,DHA Defence,Karachi,Sindh,24.752502,67.074019,5,For Sale,4,6/21/2019,43015.658
4938509,House,95000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.90628,67.086254,5,For Sale,5,2/17/2019,65340
4976670,Flat,35100000,Cantt,Karachi,Sindh,24.937425,67.182856,3,For Sale,3,6/20/2019,33214.622
4977257,House,70000000,Cantt,Karachi,Sindh,24.959894,67.188631,6,For Sale,6,5/6/2019,59895
4977264,House,60000000,Cantt,Karachi,Sindh,24.937425,67.182856,5,For Sale,4,6/20/2019,5445
5015747,Flat,48000000,Clifton,Karachi,Sindh,24.825028,67.031579,5,For Sale,3,7/3/2019,28041.853
5027258,Flat,50000000,Clifton,Karachi,Sindh,24.82502747,67.03157806,5,For Sale,3,7/3/2019,28041.853
5172784,House,110000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.90628,67.086254,6,For Sale,6,2/17/2019,81675
5220077,House,12500000,Northern Bypass,Karachi,Sindh,25.07576,67.105412,5,For Sale,4,5/6/2019,2994.7609999999995
5220102,House,9205000,Fazaia Housing Scheme,Karachi,Sindh,25.07588167,67.10603714,4,For Sale,3,5/6/2019,2994.7609999999995
5291474,Flat,6100000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.908304,67.080631,2,For Sale,2,3/10/2019,10073.286999999998
5334452,House,150000000,Gulshan-e-Iqbal Town,Karachi,Sindh,24.90628,67.086254,7,For Sale,7,2/17/2019,10890
5371079,House,110000000,North Nazimabad,Karachi,Sindh,24.935635,67.05102,8,For Sale,8,7/3/2019,81675
5416999,House,110000000,Navy Housing Scheme Karsaz,Karachi,Sindh,24.88483047,67.10713196,6,For Sale,6,6/5/2019,952875
5457608,Flat,9500000,North Nazimabad,Karachi,Sindh,24.932405,67.030249,4,For Sale,3,2/17/2019,1633.506
5480681,Flat,3500000,Abul Hassan Isphani Road,Karachi,Sindh,24.941817,67.098056,3,For Sale,5,6/27/2019,13884.801
5493171,House,40000000,New Karachi,Karachi,Sindh,24.989559,67.067714,5,For Sale,4,1/18/2019,13068.048
5517491,House,70000000,Cantt,Karachi,Sindh,24.937425,67.182856,6,For Sale,5,4/9/2019,5445
5527291,Flat,22000000,DHA Defence,Karachi,Sindh,24.810265,67.04355,3,For Sale,3,5/6/2019,2178.008
5528861,Flat,32000000,Khalid Bin Walid Road,Karachi,Sindh,24.874922,67.057322,0,For Sale,4,5/6/2019,27769.602
5528867,House,70000000,Shaheed Millat Road,Karachi,Sindh,24.876976,67.069237,4,For Sale,4,5/6/2019,23958.088
5529149,Flat,8500000,Scheme 33,Karachi,Sindh,24.962737,67.128568,3,For Sale,3,7/4/2019,18240.817
5578552,Flat,14000000,Saddar Town,Karachi,Sindh,24.860389,67.027795,4,For Sale,4,5/6/2019,2450.259
